Longitude,Latitude,date
-93.04,30.97,2011-03-27
-93.04,30.97,2011-04-02
-93.04,30.97,2011-04-09
-93.04,30.97,2011-04-23
-93.04,30.97,2011-04-30
-93.04,30.97,2011-05-06
-93.04,30.97,2011-05-20
-93.04,30.97,2011-05-28
-93.04,30.97,2011-06-05
-93.04,30.97,2011-06-11
-93.04,30.97,2011-06-19
-93.04,30.97,2011-06-25
-93.04,30.97,2011-07-02
-93.04,30.97,2011-07-09
-93.04,30.97,2011-07-16
-93.04,30.97,2011-07-30
-93.04,30.97,2011-08-06
-93.04,30.97,2012-04-06
-93.04,30.97,2012-04-23
-93.04,30.97,2012-05-05
-93.04,30.97,2012-05-27
-93.04,30.97,2012-06-15
-93.04,30.97,2012-07-14
-93.04,30.97,2012-08-11
-93.04,30.97,2012-08-31
-93.04,30.97,2013-03-16
-93.04,30.97,2013-03-29
-93.04,30.97,2013-05-24
-93.04,30.97,2014-03-29
-93.04,30.97,2014-04-07
-93.04,30.97,2014-04-08
-93.04,30.97,2014-04-09
-93.04,30.97,2014-05-14
-93.04,30.97,2014-06-19
-93.04,30.97,2014-08-16
-93.04,30.97,2015-03-15
-93.04,30.97,2010-03-31
-93.04,30.97,2010-07-10
-93.04,30.97,2011-03-19
-93.04,30.97,2011-08-13
-93.04,30.97,2011-09-12
-93.04,30.97,2012-06-23
-93.04,30.97,2012-06-30
-93.04,30.97,2012-08-25
-93.04,30.97,2013-04-08
-93.04,30.97,2013-04-16
-93.04,30.97,2013-04-28
-93.04,30.97,2013-05-10
-93.04,30.97,2013-05-23
-93.04,30.97,2013-06-08
-93.04,30.97,2013-06-29
-93.04,30.97,2013-07-05
-93.04,30.97,2014-03-22
-93.04,30.97,2014-04-03
-93.04,30.97,2014-05-04
-93.04,30.97,2014-05-23
-93.04,30.97,2014-06-08
-93.04,30.97,2014-07-26
-93.04,30.97,2014-09-03
-93.04,30.97,2014-09-05
-93.04,30.97,2014-09-22
-93.04,30.97,2014-09-27
-93.04,30.97,2014-10-06
-93.04,30.97,2014-10-07
-93.04,30.97,2015-03-19
-93.04,30.97,2015-03-28
-93.04,30.97,2015-04-29
-93.04,30.97,2015-05-13
-93.04,30.97,2015-06-03
-93.04,30.97,2015-06-10
-93.04,30.97,2015-06-12
-93.04,30.97,2015-06-24
-93.04,30.97,2015-07-24
-93.04,30.97,2016-02-27
-93.04,30.97,2016-07-01
-73.92,42.82,2008-07-16
-73.92,42.82,2008-07-13
-78.73,43.04,2010-06-11
-78.73,43.04,2010-06-19
-78.73,43.04,2010-06-29
-88.34,43.12,2008-07-01
-80.78,35.22,2008-07-04
-80.78,35.22,2008-07-07
-80.78,35.22,2008-07-10
-80.78,35.22,2008-07-17
-80.78,35.22,2008-07-19
-80.78,35.22,2008-08-03
-80.78,35.22,2008-08-25
-80.78,35.22,2009-05-30
-80.78,35.22,2009-06-06
-80.78,35.22,2009-06-13
-80.78,35.22,2009-06-20
-80.78,35.22,2009-06-22
-80.78,35.22,2009-06-24
-80.78,35.22,2009-06-26
-80.78,35.22,2009-07-09
-80.78,35.22,2009-07-24
-80.78,35.22,2009-09-28
-80.78,35.22,2010-05-27
-80.78,35.22,2010-06-01
-80.78,35.22,2010-06-08
-80.78,35.22,2010-06-09
-80.78,35.22,2010-06-10
-80.78,35.22,2010-06-21
-80.78,35.22,2010-06-29
-80.78,35.22,2010-07-10
-80.78,35.22,2010-07-19
-80.78,35.22,2010-07-20
-80.78,35.22,2010-07-22
-80.78,35.22,2010-08-06
-80.78,35.22,2010-08-16
-80.78,35.22,2010-08-20
-80.78,35.22,2010-09-03
-80.78,35.22,2010-09-17
-80.78,35.22,2011-05-27
-80.78,35.22,2011-05-28
-80.78,35.22,2011-06-02
-80.78,35.22,2011-06-11
-80.78,35.22,2011-06-12
-80.78,35.22,2011-06-17
-80.78,35.22,2011-07-22
-80.78,35.22,2011-07-27
-80.78,35.22,2011-07-30
-80.78,35.22,2011-08-12
-80.78,35.22,2011-09-11
-80.78,35.22,2012-05-23
-80.78,35.22,2012-06-20
-80.78,35.22,2012-07-14
-80.78,35.22,2012-08-11
-80.78,35.22,2012-08-31
-80.78,35.22,2013-06-02
-80.78,35.22,2013-06-29
-80.78,35.22,2013-07-04
-80.78,35.22,2013-07-10
-80.78,35.22,2013-07-27
-80.78,35.22,2013-08-02
-80.78,35.22,2013-08-11
-80.78,35.22,2013-08-20
-80.78,35.22,2013-09-01
-80.78,35.22,2013-09-07
-80.78,35.22,2013-09-13
-80.78,35.22,2014-05-23
-80.78,35.22,2014-05-24
-80.78,35.22,2014-06-21
-80.78,35.22,2014-07-01
-80.78,35.22,2014-07-03
-80.78,35.22,2014-08-02
-80.78,35.22,2014-09-17
-80.78,35.22,2015-05-10
-80.78,35.22,2015-05-11
-80.78,35.22,2015-05-14
-80.78,35.22,2015-05-15
-80.78,35.22,2015-05-23
-80.78,35.22,2015-07-23
-80.78,35.22,2015-08-01
-80.78,35.22,2015-08-03
-80.78,35.22,2015-08-29
-80.78,35.22,2015-09-05
-80.78,35.22,2016-05-13
-80.78,35.22,2016-05-22
-80.78,35.22,2016-07-25
-80.78,35.22,2016-08-06
-80.78,35.22,2016-08-20
-89.50,37.22,2008-07-05
-89.50,37.22,2008-07-10
-89.50,37.22,2008-07-11
-89.50,37.22,2008-07-14
-89.50,37.22,2008-07-19
-89.50,37.22,2008-07-25
-89.50,37.22,2010-05-13
-89.50,37.22,2011-05-27
-89.50,37.22,2011-06-03
-89.50,37.22,2011-06-10
-74.63,42.79,2008-07-02
-93.17,44.46,2008-07-01
-93.17,44.46,2008-07-12
-93.17,44.46,2008-07-17
-93.17,44.46,2008-07-24
-93.17,44.46,2008-07-31
-93.17,44.46,2008-08-07
-93.17,44.46,2008-08-20
-92.01,30.17,2008-07-13
-92.01,30.17,2008-07-22
-92.01,30.17,2008-08-05
-92.01,30.17,2008-08-11
-92.01,30.17,2008-08-26
-92.01,30.17,2008-09-07
-71.28,41.71,2008-07-09
-71.28,41.71,2008-07-16
-71.28,41.71,2008-07-22
-71.28,41.71,2008-07-31
-71.28,41.71,2008-08-06
-71.28,41.71,2008-08-14
-81.15,34.13,2008-07-10
-93.21,44.93,2008-07-12
-93.21,44.93,2008-07-18
-93.21,44.93,2008-07-28
-93.21,44.93,2008-08-12
-78.67,35.81,2008-07-06
-78.67,35.81,2008-07-13
-78.67,35.81,2008-07-27
-78.67,35.81,2008-08-24
-78.67,35.81,2008-09-06
-78.67,35.81,2008-09-12
-78.95,34.98,2008-07-18
-78.95,34.98,2008-07-26
-79.79,35.84,2008-07-01
-79.79,35.84,2008-07-06
-79.79,35.84,2008-07-26
-79.86,35.95,2008-06-30
-75.25,39.99,2008-07-09
-75.25,39.99,2008-07-30
-75.25,39.99,2008-08-20
-75.25,39.99,2009-05-29
-80.33,41.12,2008-08-19
-80.33,41.12,2008-09-08
-80.33,41.12,2010-06-02
-71.28,42.49,2008-07-01
-74.53,42.17,2008-06-28
-97.29,37.45,2008-07-06
-97.29,37.45,2008-07-10
-70.96,42.65,2008-08-11
-94.79,36.59,2008-07-11
-94.79,36.59,2008-07-19
-94.79,36.59,2008-07-25
-94.79,36.59,2008-08-19
-94.79,36.59,2009-06-16
-94.79,36.59,2009-06-23
-87.65,41.86,2008-07-23
-90.31,32.36,2008-07-04
-90.31,32.36,2008-07-11
-90.31,32.36,2008-07-20
-90.31,32.36,2008-07-29
-90.31,32.36,2008-08-06
-90.31,32.36,2008-08-16
-79.70,36.31,2008-07-04
-82.46,27.71,2008-07-17
-82.46,27.71,2008-07-20
-76.86,42.20,2008-07-02
-76.86,42.20,2008-07-10
-77.58,38.17,2008-07-06
-77.58,38.17,2008-07-13
-77.58,38.17,2008-07-21
-77.58,38.17,2008-07-28
-76.89,39.42,2008-07-06
-76.89,39.42,2008-07-13
-76.89,39.42,2009-06-27
-76.89,39.42,2009-06-28
-76.89,39.42,2009-07-13
-88.28,36.28,2008-07-11
-88.28,36.28,2008-07-24
-88.28,36.28,2008-08-12
-88.28,36.28,2009-06-12
-79.94,36.04,2008-07-09
-79.94,36.04,2008-07-27
-82.93,42.40,2008-07-08
-85.59,38.16,2011-06-26
-71.14,42.15,2008-07-02
-71.14,42.15,2008-07-08
-71.14,42.15,2009-05-30
-71.14,42.15,2009-07-10
-71.14,42.15,2009-07-25
-83.20,42.31,2008-07-11
-83.20,42.31,2008-07-26
-83.20,42.31,2008-08-17
-83.20,42.31,2008-08-29
-83.20,42.31,2009-06-10
-83.20,42.31,2009-06-20
-83.20,42.31,2009-06-26
-83.20,42.31,2009-07-04
-83.20,42.31,2009-07-26
-83.20,42.31,2011-06-27
-83.20,42.31,2011-06-29
-83.20,42.31,2011-07-04
-83.20,42.31,2011-07-23
-83.20,42.31,2011-08-17
-83.20,42.31,2011-08-23
-83.20,42.31,2011-08-27
-83.20,42.31,2011-09-03
-83.20,42.31,2012-05-28
-83.20,42.31,2012-06-05
-87.02,30.60,2008-07-09
-87.02,30.60,2008-07-15
-87.02,30.60,2008-07-25
-84.00,35.94,2008-07-02
-76.12,42.93,2008-07-06
-77.04,38.93,2008-07-04
-77.04,38.93,2008-07-10
-77.04,38.93,2009-06-29
-80.21,35.96,2008-07-01
-78.69,35.68,2008-08-06
-78.69,35.68,2008-08-12
-78.69,35.68,2008-08-20
-78.69,35.68,2011-07-19
-71.02,43.71,2008-07-18
-85.67,38.20,2008-07-14
-85.67,38.20,2008-07-21
-85.67,38.20,2008-08-04
-85.67,38.20,2009-06-13
-85.67,38.20,2009-06-22
-80.23,40.17,2008-07-11
-80.23,40.17,2008-08-21
-84.79,42.71,2008-07-04
-84.79,42.71,2008-07-06
-84.79,42.71,2008-07-07
-84.79,42.71,2008-07-08
-83.77,42.26,2008-07-27
-80.29,40.60,2008-07-04
-80.29,40.60,2008-07-27
-80.29,40.60,2008-08-17
-80.29,40.60,2009-06-23
-78.61,35.90,2008-07-29
-78.61,35.90,2008-08-12
-78.61,35.90,2008-08-15
-78.61,35.90,2009-05-31
-78.61,35.90,2009-07-12
-78.61,35.90,2009-08-25
-78.61,35.90,2011-05-19
-76.23,42.53,2008-07-11
-76.23,42.53,2008-07-12
-78.79,35.58,2008-08-03
-78.79,35.58,2010-05-26
-78.79,35.58,2010-07-27
-78.79,35.58,2011-06-03
-78.79,35.58,2011-07-10
-78.79,35.58,2013-06-08
-78.79,35.58,2013-06-15
-78.79,35.58,2013-06-23
-78.79,35.58,2013-08-03
-78.79,35.58,2013-08-10
-78.79,35.58,2014-06-07
-78.79,35.58,2014-07-13
-78.79,35.58,2014-08-01
-78.79,35.58,2015-06-02
-78.79,35.58,2015-06-07
-78.79,35.58,2015-06-18
-78.79,35.58,2016-05-12
-78.79,35.58,2016-06-06
-78.79,35.58,2016-06-07
-78.79,35.58,2016-06-17
-78.79,35.58,2016-06-24
-96.70,40.86,2008-06-26
-96.70,40.86,2008-07-04
-96.70,40.86,2008-07-10
-96.70,40.86,2009-06-21
-96.70,40.86,2009-06-25
-96.70,40.86,2009-06-30
-96.70,40.86,2009-07-06
-96.70,40.86,2009-07-25
-80.62,40.37,2008-07-06
-80.62,40.37,2008-07-12
-80.62,40.37,2008-07-17
-80.62,40.37,2008-07-28
-80.66,35.33,2008-07-03
-80.66,35.33,2008-08-01
-70.53,41.39,2008-07-02
-83.98,33.60,2008-07-03
-83.65,42.24,2008-07-09
-89.74,39.84,2008-07-17
-89.74,39.84,2008-07-27
-89.74,39.84,2008-08-31
-89.74,39.84,2010-07-25
-89.74,39.84,2012-06-16
-89.74,39.84,2014-06-16
-80.78,35.22,2010-05-31
-80.78,35.22,2010-07-11
-80.78,35.22,2010-07-14
-80.78,35.22,2010-07-15
-80.78,35.22,2010-08-11
-81.77,41.40,2008-07-08
-81.77,41.40,2008-08-01
-81.77,41.40,2008-08-14
-81.77,41.40,2008-08-23
-81.77,41.40,2008-08-27
-81.77,41.40,2011-08-31
-78.56,35.91,2008-07-23
-78.56,35.91,2009-07-29
-78.56,35.91,2009-08-12
-78.56,35.91,2010-07-18
-78.56,35.91,2010-08-08
-78.56,35.91,2010-08-29
-78.56,35.91,2011-05-03
-78.56,35.91,2011-05-19
-78.56,35.91,2011-05-27
-78.56,35.91,2011-05-31
-78.56,35.91,2011-07-20
-78.56,35.91,2011-07-31
-78.56,35.91,2012-04-08
-78.56,35.91,2012-04-17
-78.56,35.91,2012-04-29
-78.56,35.91,2012-05-06
-78.56,35.91,2012-05-24
-78.56,35.91,2012-07-02
-78.56,35.91,2012-08-05
-78.56,35.91,2012-08-12
-78.56,35.91,2012-08-20
-78.56,35.91,2012-08-27
-78.56,35.91,2013-04-11
-78.56,35.91,2013-05-05
-78.56,35.91,2013-05-20
-78.56,35.91,2013-06-02
-78.56,35.91,2013-07-18
-78.56,35.91,2013-08-10
-78.56,35.91,2013-08-19
-78.56,35.91,2013-08-27
-78.56,35.91,2014-05-04
-78.56,35.91,2014-05-18
-78.56,35.91,2014-07-27
-78.56,35.91,2015-04-18
-78.56,35.91,2015-05-11
-78.56,35.91,2015-06-07
-78.56,35.91,2015-07-18
-78.56,35.91,2015-08-01
-78.56,35.91,2016-05-09
-78.56,35.91,2016-05-26
-78.56,35.91,2016-05-28
-78.56,35.91,2016-06-09
-78.56,35.91,2016-06-19
-81.10,40.73,2008-07-04
-81.10,40.73,2008-07-09
-81.10,40.73,2008-07-11
-81.10,40.73,2008-07-24
-87.71,41.46,2008-07-04
-84.25,33.89,2008-07-08
-79.72,35.89,2008-07-10
-79.72,35.89,2008-07-11
-76.29,40.04,2008-07-08
-70.60,41.84,2008-07-25
-70.60,41.84,2008-08-01
-70.60,41.84,2008-08-05
-70.60,41.84,2008-08-07
-70.60,41.84,2009-06-12
-70.60,41.84,2009-06-27
-70.60,41.84,2009-07-23
-70.60,41.84,2009-07-31
-70.60,41.84,2010-06-11
-70.60,41.84,2010-06-28
-70.60,41.84,2010-06-29
-70.60,41.84,2010-07-20
-70.60,41.84,2010-07-29
-70.60,41.84,2011-06-09
-70.60,41.84,2011-06-23
-70.60,41.84,2011-07-08
-70.60,41.84,2011-07-10
-70.60,41.84,2011-07-14
-70.60,41.84,2011-07-17
-70.60,41.84,2012-06-10
-70.60,41.84,2012-06-24
-70.60,41.84,2012-08-11
-70.60,41.84,2013-06-20
-70.60,41.84,2013-06-30
-70.60,41.84,2013-07-07
-70.60,41.84,2013-07-12
-70.60,41.84,2013-07-20
-70.60,41.84,2014-06-07
-70.60,41.84,2014-06-18
-70.60,41.84,2014-06-28
-70.60,41.84,2014-07-02
-70.60,41.84,2014-07-16
-70.60,41.84,2014-07-25
-70.60,41.84,2014-07-31
-70.60,41.84,2014-08-09
-70.60,41.84,2015-06-07
-70.60,41.84,2015-06-29
-70.60,41.84,2015-07-10
-70.60,41.84,2015-07-15
-70.60,41.84,2015-07-19
-70.60,41.84,2015-07-21
-70.60,41.84,2015-07-25
-70.60,41.84,2015-07-29
-70.60,41.84,2015-08-02
-70.60,41.84,2015-08-13
-70.60,41.84,2016-06-11
-70.60,41.84,2016-06-20
-70.60,41.84,2016-06-30
-70.60,41.84,2016-07-04
-70.60,41.84,2016-07-09
-70.60,41.84,2016-07-18
-70.60,41.84,2016-07-22
-90.44,38.60,2008-07-05
-71.47,42.35,2008-08-03
-71.47,42.35,2008-08-10
-71.47,42.35,2008-08-26
-71.47,42.35,2010-05-17
-71.47,42.35,2010-05-31
-79.23,36.06,2008-07-11
-86.32,40.03,2008-08-11
-86.32,40.03,2008-08-18
-86.32,40.03,2008-08-30
-86.32,40.03,2009-07-11
-86.32,40.03,2009-08-10
-86.32,40.03,2009-08-16
-86.32,40.03,2009-08-25
-86.32,40.03,2009-08-31
-86.32,40.03,2009-09-07
-86.32,40.03,2010-05-19
-86.32,40.03,2010-05-26
-86.32,40.03,2010-07-22
-86.32,40.03,2010-08-13
-86.32,40.03,2010-08-18
-86.32,40.03,2010-08-31
-86.32,40.03,2010-09-07
-86.32,40.03,2010-09-16
-86.32,40.03,2010-09-22
-86.32,40.03,2010-09-26
-86.32,40.03,2011-05-16
-86.32,40.03,2011-05-22
-86.32,40.03,2011-05-30
-86.32,40.03,2011-07-26
-86.32,40.03,2011-08-05
-86.32,40.03,2011-08-15
-86.32,40.03,2011-08-21
-86.32,40.03,2011-09-04
-86.32,40.03,2011-09-12
-86.32,40.03,2013-05-27
-86.32,40.03,2013-06-02
-86.32,40.03,2013-06-09
-86.32,40.03,2013-06-23
-86.32,40.03,2013-06-30
-86.32,40.03,2013-07-07
-86.32,40.03,2013-07-14
-86.32,40.03,2013-07-21
-86.32,40.03,2013-07-28
-86.32,40.03,2013-08-12
-86.32,40.03,2013-09-01
-70.94,41.99,2010-06-29
-74.43,40.49,2008-07-08
-74.43,40.49,2008-07-20
-74.43,40.49,2009-05-25
-74.43,40.49,2009-07-01
-74.43,40.49,2009-07-12
-74.43,40.49,2009-08-14
-74.43,40.49,2009-08-26
-74.43,40.49,2010-05-25
-72.75,41.79,2008-07-06
-71.34,42.27,2008-07-07
-71.34,42.27,2008-07-08
-71.34,42.27,2008-07-09
-71.34,42.27,2008-07-15
-71.34,42.27,2008-07-18
-71.34,42.27,2008-07-25
-71.34,42.27,2008-07-29
-71.34,42.27,2008-07-30
-71.34,42.27,2008-08-12
-71.34,42.27,2009-05-08
-71.34,42.27,2009-05-16
-71.34,42.27,2009-05-19
-71.34,42.27,2009-05-20
-71.34,42.27,2009-05-21
-71.34,42.27,2009-05-23
-71.34,42.27,2009-05-24
-71.34,42.27,2009-05-25
-71.34,42.27,2009-05-26
-71.34,42.27,2009-05-28
-71.34,42.27,2009-05-29
-71.34,42.27,2009-06-03
-71.34,42.27,2009-06-04
-71.34,42.27,2009-06-11
-71.34,42.27,2009-06-18
-71.34,42.27,2009-06-23
-71.34,42.27,2009-07-03
-71.34,42.27,2009-07-04
-71.34,42.27,2009-07-30
-71.34,42.27,2009-08-10
-71.34,42.27,2009-08-18
-71.34,42.27,2009-08-25
-71.34,42.27,2010-05-05
-71.34,42.27,2010-05-06
-71.34,42.27,2010-05-08
-71.34,42.27,2010-05-09
-71.34,42.27,2010-05-10
-71.34,42.27,2010-05-11
-71.34,42.27,2010-05-12
-71.34,42.27,2010-05-13
-71.34,42.27,2010-05-14
-71.34,42.27,2010-05-15
-71.34,42.27,2010-05-16
-71.34,42.27,2010-05-17
-71.34,42.27,2010-05-21
-71.34,42.27,2010-05-22
-71.34,42.27,2010-05-23
-71.34,42.27,2010-05-24
-71.34,42.27,2010-05-25
-71.34,42.27,2010-05-26
-71.34,42.27,2010-05-27
-71.34,42.27,2010-06-03
-71.34,42.27,2010-06-04
-71.34,42.27,2010-06-06
-71.34,42.27,2010-06-07
-71.34,42.27,2010-06-13
-71.34,42.27,2010-06-15
-71.34,42.27,2010-06-18
-71.34,42.27,2010-06-21
-71.34,42.27,2010-07-05
-71.34,42.27,2010-07-09
-71.34,42.27,2010-07-13
-71.34,42.27,2010-07-14
-71.34,42.27,2010-07-16
-71.34,42.27,2010-07-18
-71.34,42.27,2010-07-24
-71.34,42.27,2010-07-30
-71.34,42.27,2011-05-25
-71.34,42.27,2011-05-26
-71.34,42.27,2011-05-27
-71.34,42.27,2011-05-28
-71.34,42.27,2011-05-29
-71.34,42.27,2011-05-30
-71.34,42.27,2011-06-01
-71.34,42.27,2011-06-03
-71.34,42.27,2011-06-04
-71.34,42.27,2011-06-08
-71.34,42.27,2011-06-10
-71.34,42.27,2011-06-13
-71.34,42.27,2011-06-15
-71.34,42.27,2011-06-17
-71.34,42.27,2011-06-26
-71.34,42.27,2011-06-29
-71.34,42.27,2011-07-01
-71.34,42.27,2011-07-10
-71.34,42.27,2011-07-11
-71.34,42.27,2011-07-12
-71.34,42.27,2011-07-13
-71.34,42.27,2011-07-15
-71.34,42.27,2012-05-12
-71.34,42.27,2012-05-14
-71.34,42.27,2012-05-28
-71.34,42.27,2012-07-22
-71.34,42.27,2012-07-24
-71.34,42.27,2013-05-21
-71.34,42.27,2013-05-27
-71.34,42.27,2013-06-01
-71.34,42.27,2013-06-02
-78.96,35.94,2008-07-10
-78.96,35.94,2008-08-01
-78.96,35.94,2008-08-08
-78.96,35.94,2008-08-15
-78.96,35.94,2008-08-27
-78.96,35.94,2008-09-01
-78.96,35.94,2008-09-04
-78.96,35.94,2008-09-14
-78.96,35.94,2009-04-25
-78.96,35.94,2009-05-22
-78.96,35.94,2009-06-01
-78.96,35.94,2009-06-10
-78.96,35.94,2009-07-08
-78.96,35.94,2009-07-21
-78.96,35.94,2009-07-30
-78.96,35.94,2009-08-09
-78.96,35.94,2009-08-29
-78.96,35.94,2011-05-05
-78.96,35.94,2011-05-20
-78.96,35.94,2011-06-08
-78.96,35.94,2011-07-03
-78.96,35.94,2011-07-12
-78.96,35.94,2011-07-26
-78.96,35.94,2011-08-14
-78.96,35.94,2011-08-15
-78.96,35.94,2011-09-01
-70.79,42.11,2008-07-17
-81.73,33.53,2008-07-30
-73.89,41.65,2008-07-12
-93.97,36.33,2008-07-06
-79.06,37.32,2008-07-24
-71.07,41.52,2008-07-07
-71.07,41.52,2008-07-14
-71.07,41.52,2008-07-27
-71.07,41.52,2008-08-03
-71.07,41.52,2008-08-09
-71.07,41.52,2008-08-13
-71.07,41.52,2008-08-16
-71.07,41.52,2008-08-20
-71.07,41.52,2008-08-26
-80.30,36.09,2009-06-12
-88.45,43.12,2008-07-15
-85.57,30.25,2008-07-07
-83.15,42.48,2008-07-08
-83.15,42.48,2011-07-09
-95.89,40.70,2008-07-08
-84.75,42.54,2008-07-16
-84.75,42.54,2008-08-28
-84.75,42.54,2009-06-14
-84.75,42.54,2009-06-16
-73.72,40.63,2008-07-09
-73.72,40.63,2008-07-23
-90.63,30.38,2008-07-04
-78.72,42.55,2008-07-17
-78.72,42.55,2009-07-31
-78.72,42.55,2010-05-27
-70.91,42.83,2008-07-08
-70.91,42.83,2008-07-22
-70.98,43.54,2008-07-04
-77.99,39.47,2008-08-09
-77.99,39.47,2008-08-16
-77.99,39.47,2008-08-29
-77.99,39.47,2009-05-28
-77.99,39.47,2009-06-06
-77.99,39.47,2009-06-29
-79.68,35.73,2008-07-08
-71.41,42.61,2009-07-31
-82.43,29.09,2008-07-05
-82.43,29.09,2008-07-12
-82.43,29.09,2008-07-19
-82.43,29.09,2008-07-26
-82.43,29.09,2008-08-02
-82.43,29.09,2008-08-16
-82.43,29.09,2008-08-23
-82.43,29.09,2008-08-30
-82.43,29.09,2009-05-02
-82.43,29.09,2009-05-09
-82.43,29.09,2009-05-16
-82.43,29.09,2009-05-23
-82.43,29.09,2009-05-30
-82.43,29.09,2009-06-06
-82.43,29.09,2009-06-13
-83.62,42.25,2008-07-08
-71.75,42.57,2008-07-08
-90.37,38.59,2008-07-08
-90.37,38.59,2008-07-24
-90.37,38.59,2008-07-29
-90.37,38.59,2008-08-06
-90.37,38.59,2008-08-18
-90.37,38.59,2008-08-25
-90.37,38.59,2008-09-18
-90.37,38.59,2008-09-23
-90.37,38.59,2009-05-31
-90.37,38.59,2009-06-07
-90.37,38.59,2009-07-13
-71.34,42.27,2008-07-08
-71.34,42.27,2008-07-09
-71.34,42.27,2008-07-15
-71.34,42.27,2009-07-06
-71.34,42.27,2009-07-30
-71.34,42.27,2009-08-10
-71.34,42.27,2009-08-17
-71.34,42.27,2009-08-25
-71.34,42.27,2010-05-06
-71.34,42.27,2010-06-17
-71.34,42.27,2010-06-18
-71.34,42.27,2010-07-05
-71.34,42.27,2010-07-09
-71.34,42.27,2010-07-16
-71.34,42.27,2010-07-18
-71.34,42.27,2010-07-24
-71.34,42.27,2010-07-30
-90.22,38.60,2008-07-09
-79.99,36.00,2008-07-26
-79.99,36.00,2008-07-31
-79.99,36.00,2008-08-05
-79.99,36.00,2008-08-08
-79.99,36.00,2008-08-22
-79.99,36.00,2008-09-01
-79.99,36.00,2009-05-25
-79.99,36.00,2009-05-31
-79.99,36.00,2010-06-14
-79.19,35.62,2008-07-05
-79.19,35.62,2008-08-16
-76.77,34.86,2008-08-26
-76.77,34.86,2008-08-31
-76.77,34.86,2008-09-06
-76.77,34.86,2008-09-11
-76.77,34.86,2008-09-29
-76.77,34.86,2010-06-27
-76.77,34.86,2010-06-30
-76.77,34.86,2010-07-03
-76.77,34.86,2010-07-20
-76.77,34.86,2010-07-24
-76.77,34.86,2010-08-31
-76.77,34.86,2010-09-03
-76.77,34.86,2010-09-30
-76.77,34.86,2011-04-16
-76.77,34.86,2011-05-05
-76.77,34.86,2011-05-25
-76.77,34.86,2011-05-27
-76.77,34.86,2011-05-28
-76.77,34.86,2011-06-09
-76.77,34.86,2011-06-11
-76.77,34.86,2011-06-21
-76.77,34.86,2011-06-23
-76.77,34.86,2011-06-28
-76.77,34.86,2011-07-04
-76.77,34.86,2008-07-17
-76.77,34.86,2010-05-11
-76.77,34.86,2010-05-20
-76.77,34.86,2010-05-27
-76.77,34.86,2010-05-28
-76.77,34.86,2010-06-13
-76.77,34.86,2010-07-14
-76.77,34.86,2010-08-26
-76.77,34.86,2010-09-01
-76.77,34.86,2012-05-09
-76.77,34.86,2012-05-10
-76.77,34.86,2012-05-21
-76.77,34.86,2012-05-28
-76.77,34.86,2012-06-04
-76.77,34.86,2012-06-07
-76.77,34.86,2012-06-15
-76.77,34.86,2012-06-21
-76.77,34.86,2012-06-24
-76.77,34.86,2012-06-29
-76.77,34.86,2012-07-18
-76.77,34.86,2012-07-25
-76.77,34.86,2013-05-15
-76.77,34.86,2013-05-26
-76.77,34.86,2013-05-29
-76.77,34.86,2013-05-30
-76.77,34.86,2013-06-04
-76.77,34.86,2013-07-08
-76.77,34.86,2014-05-17
-76.77,34.86,2014-05-29
-76.77,34.86,2014-06-03
-76.77,34.86,2014-06-12
-76.77,34.86,2014-06-20
-76.77,34.86,2014-06-26
-76.77,34.86,2014-07-11
-76.77,34.86,2014-08-10
-76.77,34.86,2015-05-08
-76.77,34.86,2015-05-18
-76.77,34.86,2015-05-20
-76.77,34.86,2015-05-21
-76.77,34.86,2015-06-01
-76.77,34.86,2015-06-08
-76.77,34.86,2015-06-28
-76.77,34.86,2015-07-01
-76.77,34.86,2015-07-03
-76.77,34.86,2015-07-07
-76.77,34.86,2015-07-21
-76.77,34.86,2015-08-07
-76.77,34.86,2015-09-11
-76.77,34.86,2016-05-11
-76.77,34.86,2016-05-26
-76.77,34.86,2016-06-19
-76.77,34.86,2016-06-23
-76.77,34.86,2016-06-27
-76.77,34.86,2016-07-16
-76.77,34.86,2016-08-04
-83.74,42.29,2008-07-10
-78.85,43.03,2008-07-16
-78.77,43.04,2008-07-23
-78.77,43.04,2008-08-12
-78.77,43.04,2009-05-08
-78.77,43.04,2009-07-09
-78.77,43.04,2009-08-11
-78.77,43.04,2010-03-13
-78.77,43.04,2011-06-10
-78.77,43.04,2011-07-17
-78.77,43.04,2012-07-12
-78.77,43.04,2013-05-12
-78.77,43.04,2013-06-25
-78.77,43.04,2013-07-18
-70.92,42.14,2008-07-12
-70.92,42.14,2008-07-26
-70.92,42.14,2008-07-28
-70.92,42.14,2008-07-30
-70.92,42.14,2008-08-01
-84.63,42.11,2008-07-25
-84.63,42.11,2008-08-01
-84.63,42.11,2008-08-08
-84.63,42.11,2008-08-15
-84.63,42.11,2008-09-05
-84.63,42.11,2008-09-12
-84.63,42.11,2008-09-19
-84.63,42.11,2008-09-26
-84.63,42.11,2009-05-01
-84.63,42.11,2009-05-22
-84.63,42.11,2009-05-29
-84.63,42.11,2009-06-05
-84.63,42.11,2009-06-12
-84.63,42.11,2009-06-19
-84.63,42.11,2009-07-03
-84.63,42.11,2009-07-17
-84.63,42.11,2009-07-24
-84.63,42.11,2009-07-31
-84.63,42.11,2009-08-07
-84.63,42.11,2009-08-14
